amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,pred_id,pred_length_cm,pred_weight_g,species,year,quarter,subdiv,ices_rect,X,Y,group,id,n
0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,2020_1_FLE_1541,34,435,Flounder,2020,1,25,40G5,524.9685179732861,6202.441915806259,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1549,29,225,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,9.26,0,0,0,0,0,0,0,0,0,0,0,1.3,0,2020_1_FLE_155,27,216,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
1.85,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2020_1_FLE_1550,25,144,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0.03,0,0,0,0,0,0,0,0.02,0,0,0,0,0,2020_1_FLE_1552,28,329,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.3,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,2020_1_FLE_1553,24,114,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0.37,0,0,0,0,0,1.05,0.03,0.03,0,0,0,0,0,2020_1_FLE_1556,23,143,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.68,0.5600000000000002,0,0,0,0,0,0,0.2199999999999999,0,0,0,0,0,0,2020_1_FLE_1557,22,96,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.5100000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1559,33,328,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0.32,0,0,0,0,0,0,0,0,0,0,0,5.720000000000001,0,2020_1_FLE_156,28,197,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,5.8199999999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1560,31,326,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
3.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1562,30,237,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1563,27,206,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.67,0.22999999999999987,0,0,0,0,0,0,0.13999999999999993,0.02,0,0,0,0,0,2020_1_FLE_1564,26,142,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.78,0.04,0,0,0,0,0,0,0,0.03,0,0,0,0,0,2020_1_FLE_1578,21,110,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.16,0.69,0,0,0,0,0,0.65,0,0.8,0,0,0,0,0,2020_1_FLE_1579,20,137,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.06999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_158,25,219,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,26.61999999999998,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2020_1_FLE_1581,36,508,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.55,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2020_1_FLE_1583,19,59,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.18,0.26,0,0,0,0,0,0,0.08,0,0,0,0,0,0,2020_1_FLE_1586,16,48,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.05999999999999994,0.36,0,0,0,0,0,0,0.01,0.06,0,0,0,0,0,2020_1_FLE_1588,32,380,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.55,0.3,0,0,0,0,0,0,0.07999999999999999,0,0,0,0,0,0,2020_1_FLE_1591,18,79,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.13000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1593,34,307,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.0799999999999999,17.6,0,0,0,0,0,0,0.02,0.18000000000000005,0,0,0,0,0,2020_1_FLE_1594,33,392,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.02,1.79,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,2020_1_FLE_1595,25,202,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,18.72,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1596,37,609,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1597,26,231,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
1,0.18,0,0,0,0,0,0.26,0.03,0.22,0,0,0,0,0,2020_1_FLE_1599,21,104,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.36,0.65,0,0,0,0,0,0,0.08,0.04,0,0,0,0,0,2020_1_FLE_16,21,116,Flounder,2020,1,25,40G4,459.147773711364,6172.882651030415,Flounder,2020_1_40G4_Flounder,97
0.33,0,0,0,0,0,0,0,0.36000000000000004,0.33,0,0,0,0,0,2020_1_FLE_1601,23,119,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
2.679999999999989,0,0,0,0,0,0,0,0.05,1.1,0,0,0,0,0,2020_1_FLE_1602,30,241,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1603,28,261,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.08,0.47,0,0,0,0,0,0,0.97,0,0,0,0,0,0,2020_1_FLE_1605,31,391,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,1.14,0,0,0,0,0,0.4,0,0,0,0,0,0,0,2020_1_FLE_1609,22,124,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_161,24,162,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
1.18,1.15,0,0,0,0,0,0,1.55,0,0,0,0,0,0,2020_1_FLE_1610,29,291,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
1.21,0,0,0,0,0,0,0,2.1599999999999997,0.48999999999999994,0,0,0,0,0,2020_1_FLE_1615,27,220,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.48,0.4,0,0,0,0,0,0,0.02,1.12,0,0,0,0,0,2020_1_FLE_1616,20,102,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,8.17,0,0,0,0,0,0.34,0,0,0,0,0,0,0,2020_1_FLE_1619,24,164,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.5,0.24,0,0,0,0,0,0,0.03,0.51,0,0,0,0,0,2020_1_FLE_1626,32,279,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1633,19,64,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.44,0.2,0,0,0,0,0,0,0.15,0.2,0,0,0,0,0,2020_1_FLE_1638,18,66,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_164,20,79,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.01,1.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2020_1_FLE_1640,17,55,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.14,0.91,0,0,0,0,0,0,0.04,0.05,0,0,0,0,0,2020_1_FLE_1642,16,47,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1643,36,381,Flounder,2020,1,25,40G4,462.27416421363097,6170.999508086991,Flounder,2020_1_40G4_Flounder,97
0.54,0.75,0,0,0,0,0,0,0.06,1.7099999999999995,0,0,0.09,0,0,2020_1_FLE_1645,28,276,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.25999999999999973,0.26,0,0,0,0,0.08,0,0.03999999999999999,0.77,0,0,0.11,0,0,2020_1_FLE_1646,27,252,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.11,1.73,0,0,0,0,0,0,0.01,0.6299999999999999,0,0,0,0,0,2020_1_FLE_1649,31,265,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.19000000000000003,1.5,0,0,0,0,0,0,0,1.3599999999999997,0,0,0,0,0,2020_1_FLE_1650,33,309,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.01999999999999998,0.2899999999999998,0,0,0,0,0,0,0,0.01,0,0,0.07,0,0,2020_1_FLE_1651,29,207,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.5099999999999996,0.7,0,0,0,0,0.07,0,0.02,1.38,0,0,0,0,0,2020_1_FLE_1652,32,310,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.20000000000000004,0,0,0,0,0,0,0,0.04,0.2399999999999999,0,0,0,0,0,2020_1_FLE_1654,24,121,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1656,35,539,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.03999999999999996,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2020_1_FLE_1660,26,160,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.01,0.46,0,0,0,0,0,0,0,0.04,0,0,0,0,0,2020_1_FLE_1662,25,156,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.3999999999999993,0.3,0,0,0,0,0,0,0.03,0.55,0,0,0.02,0,0,2020_1_FLE_1666,23,86,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1667,36,432,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_167,19,77,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.27999999999999986,0.05,0,0,0,0,0,0,0.12,0.04,0,0,0,0,0,2020_1_FLE_1674,21,122,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.25999999999999973,0.71,0,0,0,0,0,0,0.02,1.41,0,0,0,0,0,2020_1_FLE_1676,22,125,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1678,20,110,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,8.49,0,0,0,0,0,0,0,0.14,0,0,0,0,0,2020_1_FLE_1680,30,242,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0,12.31,0,0,0,0,0,0,0,0.8300000000000001,0,0,0,0,0,2020_1_FLE_1684,34,431,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.03,0.12,0,0,0,0,0,0,0.06,0.16999999999999998,0,0,0,0,0,2020_1_FLE_1688,18,72,Flounder,2020,1,24,39G4,475.77443966031075,6148.645191288267,Flounder,2020_1_39G4_Flounder,37
0.2799999999999999,1.22,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,2020_1_FLE_169,32,320,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1695,35,438,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.03,1.74,0,0,0,0,0,0,0,0.08,0,0,0.01,0,0,2020_1_FLE_1696,34,278,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.22000000000000003,0.16,0,0,0,0,0,0,0,1.11,0,0,0,0,0,2020_1_FLE_1697,32,417,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.619999999999999,1.2,0,0,0,0,0,0,0.03,0.5899999999999999,0,0,0.19,0,0,2020_1_FLE_1698,27,244,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2020_1_FLE_1699,38,633,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.03,0.01,0,0,0,0,0,0,0,0.01,0,0,0.06,0,0,2020_1_FLE_1700,33,397,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.64,1.82,0,0,0,0,0,0,0.03,0.66,0,0,0,0,0,2020_1_FLE_1701,31,302,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_1702,26,175,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.4000000000000002,2.1,0,0,0,0,0,0,0.02,0.39000000000000007,0,0,0.5,0,0,2020_1_FLE_1703,29,221,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2020_1_FLE_1705,25,171,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.17999999999999983,0.38,0,0,0,0,0,0,0.02,0.74,0,0,0.11,0,0,2020_1_FLE_1707,24,186,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.5,0.68,0,0,0,0,0,0,0.01,1.6899999999999995,0,0,0,0,0,2020_1_FLE_1708,28,206,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.13999999999999993,0.49,0,0,0,0,0,0,0,0.97,0,0,0.03,0,0,2020_1_FLE_1709,20,90,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.5500000000000003,0.65,0,0,0,0,0,0,0.05,0.6,0,0,0,0,0,2020_1_FLE_1711,21,136,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.48000000000000026,1.71,0,0,0,0,0,0,0.01,0.39,0,0,0,0,0,2020_1_FLE_1714,30,314,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.1,0.26,0,0,0,0,0,0,0.02,0.39,0,0,0,0,0,2020_1_FLE_1719,17,62,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.26999999999999996,0,0,0,0,0,0,0,0,0.12,0,0,0,1.05,0,2020_1_FLE_172,18,79,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.56,0.05,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,2020_1_FLE_1724,22,118,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.01,3.670000000000001,0,0,0,0,0,0,0,0,0,0,0,3.71,0,2020_1_FLE_173,30,345,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.42,0.42,0,0,0,0,0,0,0,0.19999999999999996,0,0,0,0,0,2020_1_FLE_1738,18,78,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.41,0.66,0,0,0,0,0,0,0,0.4899999999999999,0,0,0,0,0,2020_1_FLE_1739,23,125,Flounder,2020,1,24,39G4,470.4831608575902,6144.967837625803,Flounder,2020_1_39G4_Flounder,37
0.18,0.71,0,0,0,0,0,0,0,0.14,0,0,0,1.4700000000000002,0,2020_1_FLE_178,26,218,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,9.660000000000004,0,2020_1_FLE_179,29,358,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0.02,6.640000000000001,0,2020_1_FLE_186,35,364,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.03,0.07,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2020_1_FLE_187,17,60,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0.57,0,0,0,0,0,0,0,0,0.24999999999999992,0,0,0,0,0,2020_1_FLE_196,33,342,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_197,14,35,Flounder,2020,1,25,40G5,532.3755836533543,6185.796146803043,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_199,25,111,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_200,28,236,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_202,35,503,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_203,23,137,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_204,20,83,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0.01,0.83,0,0,0,0,0,0,0.14999999999999986,0.8899999999999999,0,0,0,0,0,2020_1_FLE_2041,20,90,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.4699999999999998,0.20999999999999988,0,0,0,0,0,0,0.05999999999999993,0.01,0,0,0,0,0,2020_1_FLE_2042,24,126,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.07,1.23,0,0,0,0,0,0,0.03,0.05,0,0,0,0,0,2020_1_FLE_2043,26,224,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2045,29,245,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,13.210000000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2047,30,240,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,4.609999999999999,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,2020_1_FLE_2049,31,341,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_205,31,392,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2050,28,200,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.0399999999999998,0,0,0,0,0,0,0,0.08,0.01,0,0,0,0,0,2020_1_FLE_2051,23,102,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2053,22,145,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.16,0.26,0,0,0,0,0,0.34,0,0,0,0,0,0,0,2020_1_FLE_2054,25,195,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.44,0.2,0,0,0,0,0,0,0.3899999999999994,0,0,0,0.01,0,0,2020_1_FLE_2056,27,152,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.44,0.3099999999999997,0,0,0,0,0,0,0.31999999999999956,0,0,0,0,0,0,2020_1_FLE_2059,19,93,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
1.91,0.5900000000000001,0,0,0,0,0,0,0.12999999999999998,0,0,0,0,0,0,2020_1_FLE_2060,21,136,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0.73,0,0,0,0,0,0,0.02,0,0,0,0,0,0,2020_1_FLE_2075,34,424,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.04,0,0,0,0,0,0,0,0.02,1.62,0,0,0,0,0,2020_1_FLE_2076,32,288,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,12.93,0,0,0,0,0,0,0.03,0.01999999999999998,0,0,0,0,0,2020_1_FLE_2078,35,400,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_208,29,321,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0,1.7300000000000004,0,0,0,0,0,0,0.09,1.09,0,0,0,0,0,2020_1_FLE_2083,33,312,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0.3999999999999997,0.03,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,2020_1_FLE_2086,15,37,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0.3099999999999999,0,0,0,0,0,0.01,0.07,0.7,0,0,0,0,0,2020_1_FLE_2088,18,66,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_209,21,99,Flounder,2020,1,25,40G6,587.1983282037916,6160.575744665765,Flounder,2020_1_40G6_Flounder,124
0.05999999999999981,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,2020_1_FLE_2090,11,18,Flounder,2020,1,25,40G4,460.19525094928827,6172.872959745471,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2092,24,202,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,7.559999999999999,0,2020_1_FLE_2093,31,320,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_2094,23,141,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0.17999999999999997,1.6999999999999995,0,0,0,0,0,0,0,0.14,0,0,0,3.2300000000000004,0,2020_1_FLE_2095,29,299,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0.22,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2020_1_FLE_2096,28,202,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0,1.92,0,0,0,0,0,0,0,0,0,0,0,6.7299999999999995,0,2020_1_FLE_2097,32,345,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
0.46,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,2020_1_FLE_21,22,124,Flounder,2020,1,25,40G4,459.147773711364,6172.882651030415,Flounder,2020_1_40G4_Flounder,97
0,0,0,0,0,0,0,0,0,0,0,0,0,4.43,0,2020_1_FLE_2102,26,240,Flounder,2020,1,25,40G5,524.0309133778138,6183.886980841166,Flounder,2020_1_40G5_Flounder,169
